VISUAL_Hyst,human_classification
714737.9436682541,-1
714936.2938883888,-1
3477502.4810732403,-1
432925.08235162485,-1
5208988.765198252,-1
714742.2897061588,-1
714943.5566871542,-1
148489.6370070939,-1
36168.78539872792,-1
5208560.077873488,-1
766660.9787790747,-1
772829.3511759035,-1
823294.3198772387,-1
829618.7337702395,-1
880265.4916656758,-1
886707.0062000707,-1
937437.1125532006,-1
943921.5133647906,-1
994701.4632394502,-1
1001287.7790811923,-1
1052125.9777001333,-1
1050567.6383881308,-1
3710356.5375244874,-1
1050534.0352557783,-1
634274.9308631634,-1
1057234.9078434033,-1
1057152.3517915723,-1
1057348.7003637566,-1
1057407.1051242375,-1
6272601.960782062,-1
3706292.1358237416,-1
1057200.8313030514,-1
1057399.9522711902,-1
384104.638724325,-1
36403.58881154723,-1
148489.6370070939,-1
36128.56468782678,-1
148489.6370070939,-1
36128.56468782678,-1
148489.6370070939,-1
36128.56468782678,-1
148489.6370070939,-1
36128.56468782678,-1
3703394.1051112525,-1
1109661.196778207,-1
1116364.7781473296,-1
1167356.0129127968,-1
1174124.8087353813,-1
1225154.9010109412,-1
1231970.2984417167,-1
1283060.7280247486,-1
1289923.6362836887,-1
1341015.7373731006,-1
1347914.9241691835,-1
1399047.1014723901,-1
1405959.1730795915,-1
1457144.9930334773,-1
1464097.7411827452,-1
1515297.032605695,-1
1522259.7225406803,-1
43560361.71267912,-1
40704032.84781202,-1
10645.017752271366,1
32165215.59862342,-1
21246.3224969573,1
3958089.299708831,-1
3261035.937841299,-1
32163137.83614921,-1
30610300.754021812,-1
27846317.449584235,-1
26691785.280727718,-1
4102397.846322239,-1
24578520.783793896,-1
24577060.62162654,-1
71896.66999928813,1
4099399.3588717147,-1
3209081.375911988,-1
23691320.67215636,-1
22023799.950682398,-1
21323949.03425084,-1
19975029.092469018,-1
130383.28054007971,1
3254692.914552381,-1
4293927.782565475,-1
19411436.47045187,-1
19409681.116098512,-1
19409662.90292492,-1
4567694.953529027,-1
3252932.5236338424,-1
145481.3482320028,1
160827.97087778235,1
17836819.253580198,-1
16902565.65300406,-1
16520186.021019937,-1
15725311.907901747,-1
15404872.133195762,-1
3363565.2713075834,-1
5077563.2883282695,-1
15403267.138501432,-1
14720608.780509545,-1
14719259.581350721,-1
14719016.697523419,-1
14719244.197883768,-1
3362660.395198944,-1
254466.61386342213,1
5077018.119961829,-1
14718998.843751911,-1
14719255.471216414,-1
174686967.08909345,-1
198845161.95655143,-1
5076564.27883579,-1
14449711.01230339,-1
13854638.579859445,-1
13624031.139794791,-1
12853184.409253612,-1
12665567.386002403,-1
12221848.845122566,-1
12060293.496797504,-1
11664407.629472617,-1
11524856.343681281,-1
11169641.374769226,-1
11048864.10470822,-1
11047330.074850172,-1
3593264.2156115286,-1
11047307.311803661,-1
465012.82039591466,1
10726899.894778674,-1
10726842.744029334,-1
10727096.697138593,-1
10727091.796466444,-1
6139867.613443737,-1
3589205.001714521,-1
10726887.564003404,-1
10727081.104825722,-1
196394756.8244537,-1
198845336.24919668,-1
174686967.08909345,-1
198845126.79268324,-1
174686967.08909345,-1
198845126.79268324,-1
174686967.08909345,-1
198845126.79268324,-1
174686967.08909345,-1
198845126.79268324,-1
3586311.9994493756,-1
10623798.549770206,-1
10333376.816561319,-1
10242767.520976916,-1
9848531.795388209,-1
9773805.774567464,-1
9539226.624092553,-1
9474753.449358432,-1
9259405.652888682,-1
9203937.993430752,-1
9005608.771189988,-1
8958177.375752077,-1
8774963.310097553,-1
8734709.388170503,-1
8565036.353195172,-1
8531172.353594637,-1
8373619.699578393,-1
16254.037965216203,1
484319.66478460986,-1
38806.81309527784,1
438293.47350194963,-1
4123864.6445976463,-1
3536729.1923570232,-1
38524.813414917895,1
72637.14288233445,1
76839.2012560204,1
117545.66555345895,1
4269284.252568159,-1
122629.45535016696,1
122486.20187113195,1
431946.3921041109,-1
4266177.275088956,-1
3426494.050223063,-1
167016.76794698738,1
172653.41764022867,1
219168.56720166502,1
225091.63866283573,1
460748.2814512638,-1
3477730.1101778876,-1
4454458.649262157,-1
272642.55532299046,1
272727.61964611534,1
273274.6144444854,1
4728615.95920117,-1
3475880.392468857,-1
475542.8587092415,-1
481108.14419085823,-1
327327.6337934528,1
333801.35570233536,1
382891.4762628669,1
389496.0160394559,1
439066.3836379602,1
3569127.876868949,-1
5235456.8347390415,-1
439270.8247489542,1
445744.66038832156,1
445942.6926089738,1
445959.6104200131,1
445788.6498586448,1
3568187.1265434762,-1
554271.8615553577,-1
5234880.332024815,-1
446506.1701649211,1
445798.82233701553,1
1081809321.6005893,-1
1514473222.4108102,-1
5234396.513378783,-1
495734.5177057948,1
502415.6854093968,1
552506.9462955933,1
559422.6944162229,1
609775.9836567265,1
616753.5495826857,1
667254.8177562545,1
674231.3050454048,1
724899.3249000387,1
731868.3294886838,1
782726.0138122259,1
782991.74361118,1
3781494.9776269915,-1
783132.1504305927,1
746253.9409189691,-1
790462.103256818,1
790392.5609269445,1
789915.0255869793,1
789772.1316984702,1
6294607.370728163,-1
3777833.486946769,-1
789896.1511200111,1
789761.3092616501,1
1175595255.9432065,-1
1514473202.4925952,-1
1081809321.6005893,-1
1514473196.9435067,-1
1081809321.6005893,-1
1514473196.9435067,-1
1081809321.6005893,-1
1514473196.9435067,-1
1081809321.6005893,-1
1514473196.9435067,-1
3775063.4397606673,-1
840416.5297086589,1
847506.0485223425,1
898411.2213873621,1
905531.9330119693,1
956486.1958979612,1
963616.7968073131,1
1014703.3424476869,1
1021795.2614718287,1
1072996.6483685852,1
1080022.5533046555,1
1131109.9554838345,1
1138287.2617842904,1
1189448.8298219182,1
1196644.5984267269,1
1247836.6424892638,1
1255024.651669418,1
664423.9019998588,-1
23487.27456788731,1
549661.941568363,-1
4057521.412094589,-1
3610175.2944465326,-1
23120.44749627913,1
36924.145695671235,1
40625.67691590059,1
69053.03561486954,1
4201887.397442715,-1
73796.44052921096,1
73394.559628433,1
472887.02332937217,-1
4198708.620157263,-1
3423302.908484134,-1
109986.36742276394,1
115374.73537530434,1
156024.10032958034,1
161762.07711566676,1
466427.63899247826,-1
3475864.1536566713,-1
4379140.482664802,-1
204905.0135797453,1
204970.3284496569,1
205516.18444212596,1
4653231.538651475,-1
3473997.779760845,-1
480958.00856185134,-1
475025.2893062712,-1
256007.68668123533,1
262368.7845968002,1
308711.07753923367,1
315217.4192595102,1
362536.4799847551,1
3542231.996804054,-1
5156093.901075934,-1
362730.0614306258,1
369132.0992751504,1
368929.44502179464,1
369337.09943642723,1
368776.1620557519,1
3541283.115762494,-1
524650.3248720305,-1
5155500.2906452045,-1
369882.95531513926,1
368786.3078377679,1
2439272525.9939303,-1
3414969685.787279,-1
5155000.925801431,-1
417244.34816754406,1
423858.74712267646,1
472353.9244392792,1
479211.43745576433,1
528200.7555433605,1
535132.58723612,1
584444.0345932372,1
591374.3052697266,1
641006.6793799723,1
647934.7080202366,1
697878.1379146022,1
698139.1605790159,1
3734186.5558999456,-1
698279.3800316623,1
693561.3924437859,-1
705576.4192070294,1
705507.1171381149,1
704603.1177485627,1
704460.5909423154,1
6211251.59042369,-1
3730747.016262467,-1
705010.8652839175,1
704449.796854981,1
2565463216.9164424,-1
3414969611.4823895,-1
2439272525.9939303,-1
3414969660.6307206,-1
2439272525.9939303,-1
3414969660.6307206,-1
2439272525.9939303,-1
3414969660.6307206,-1
2439272525.9939303,-1
3414969660.6307206,-1
3728211.527470306,-1
754716.6490207624,1
761775.8018815849,1
811953.0997412697,1
819051.1382514365,1
869342.0562169404,1
876445.8772705479,1
926939.1080065359,1
934006.5744597922,1
984668.4970031886,1
991675.5295506212,1
1042264.729218752,1
1049423.4242985242,1
1100133.1352340651,1
1107316.9449698254,1
1158094.1468843173,1
1165264.6983508964,1
72311071.88305093,-1
3801.0500845591405,1
3909704.020815687,-1
3239802.9066725066,-1
72308940.52129638,-1
68743830.91520354,-1
62507978.9685099,-1
59842576.623126954,-1
4051517.884682549,-1
55072643.02952564,-1
55071293.32263875,-1
36978.682972135706,1
4048334.202574706,-1
3181589.8905599983,-1
53009452.870403774,-1
49243635.07008048,-1
47602497.417904794,-1
44554419.83161931,-1
87386.9749783838,1
3220924.8386908295,-1
4241858.647514204,-1
43220385.51184671,-1
43218619.36323023,-1
43218589.256196514,-1
4514947.1656672675,-1
3219240.886538668,-1
101028.71405000194,1
115219.27824304331,1
39599568.69112771,-1
37485763.15029276,-1
36559845.366467714,-1
34760029.33162713,-1
33973618.111724146,-1
3325566.303994828,-1
5023919.650755689,-1
33972007.70269309,-1
32422930.68445091,-1
32421478.92742356,-1
32421333.73177717,-1
32421463.889734395,-1
3324689.4037068086,-1
203740.9476761237,1
5023341.624718269,-1
32421304.341551185,-1
32421480.00754665,-1
393105262.9570479,-1
447377575.82388836,-1
5022861.27051313,-1
31748134.5627396,-1
30398368.201928947,-1
29814309.747335445,-1
28068505.03167574,-1
27581213.514823534,-1
26572382.31570723,-1
26143825.705333985,-1
25242814.957109995,-1
24863868.939180512,-1
24054448.618356537,-1
23717812.954389114,-1
23716277.021910165,-1
3552502.791720166,-1
23716243.08893483,-1
410805.2708340738,1
22985220.241860364,-1
22985163.09585914,-1
22985287.707554333,-1
22985287.631289423,-1
6085328.225195022,-1
3548452.3894971763,-1
22985219.110011738,-1
22985272.29893129,-1
428661977.56721556,-1
447377674.8371675,-1
393105262.9570479,-1
447377544.57178587,-1
393105262.9570479,-1
447377544.57178587,-1
393105262.9570479,-1
447377544.57178587,-1
393105262.9570479,-1
447377544.57178587,-1
3545568.8287599655,-1
22686501.8267659,-1
22023067.329952538,-1
21754340.419310685,-1
20857000.004177008,-1
20624068.65142958,-1
20086416.59271017,-1
19876561.47321292,-1
19382220.79379625,-1
19192696.970888983,-1
18736695.06611131,-1
18565259.245160416,-1
18143338.802896693,-1
17988042.611067064,-1
17596609.93505258,-1
17455728.269664023,-1
17091619.94251731,-1
2457062.0802806243,-1
4062220.5063727377,-1
3887555.0987965697,-1
517.5187541742437,1
12285.769283779782,1
14020.209821528633,1
41722.819576680275,1
4207485.147545576,-1
45103.57867181613,1
46382.588036761656,1
1807851.1710799928,-1
4204041.611218229,-1
3589448.186888688,-1
80550.43347675703,1
84925.16701617322,1
124833.77998958265,1
129852.49670561451,1
1493450.2300568384,-1
3624503.366908258,-1
4386285.492583226,-1
172811.36210957367,1
173951.58371324692,1
173747.71499910887,1
4658143.530051403,-1
3622675.944938419,-1
1482045.6489899587,-1
1395804.8824683148,-1
223509.95300939988,1
229625.96519380365,1
275960.30949216447,1
282334.36286041344,1
329648.71233877225,1
3650419.710328145,-1
5161520.202576382,-1
330950.9618859284,1
336245.1509439311,1
337785.45060908195,1
337561.3791834664,1
337820.6868592552,1
3649490.661336488,-1
1227119.9321353566,-1
5160872.690399993,-1
337357.73940507864,1
338132.3489470281,1
2450776987.907329,-1
3416759295.3557887,-1
5160327.075840902,-1
384282.1254883414,1
391019.48600679904,1
439622.1178872036,1
445717.97025141446,1
494104.1405288282,1
500412.95831631153,1
549236.9264559861,1
556038.7833337439,1
605669.9008019266,1
612678.4029107528,1
662531.9230575614,1
663914.6227146463,1
3757504.6647446826,-1
663704.5568720786,1
693614.5166056142,-1
670773.3087067839,1
671497.0706188241,1
671976.7961894068,1
672323.6198704953,1
6217114.269402544,-1
3754182.843005668,-1
671775.9393043021,1
672011.9506177747,1
2614215853.48393,-1
3416759776.5007796,-1
2450776987.907329,-1
3416759392.007559,-1
2450776987.907329,-1
3416759392.007559,-1
2450776987.907329,-1
3416759392.007559,-1
2450776987.907329,-1
3416759392.007559,-1
3751704.418266224,-1
720472.9366330294,1
727584.7738763123,1
777846.7638067306,1
784966.2552985547,1
834545.6720495545,1
841006.4785062689,1
891016.6193715334,1
898184.790944774,1
948759.7145216407,1
955963.2199811166,1
1006648.35482675,1
1013859.9800270356,1
1064659.5645077208,1
1071875.9681322314,1
1122743.1270901999,1
1129967.9631404208,1
3886084.459636509,-1
3235401.4468474803,-1
72294608.72977899,-1
68726243.11706604,-1
62489795.02945047,-1
59822370.649973586,-1
4027377.359161232,-1
55052003.28129705,-1
55050456.0439881,-1
23595.58822378481,1
4024168.322419168,-1
3168189.419401005,-1
52987440.964241765,-1
49221291.99464234,-1
47579159.42343825,-1
44530820.34852372,-1
69201.04390102242,1
3207584.6693393704,-1
4216541.016862296,-1
43196030.190838166,-1
43194255.70001543,-1
43194224.50601133,-1
4489610.78389162,-1
3205893.7238903907,-1
82724.03638681538,1
95430.0980590672,1
39574407.57855663,-1
37460426.643043816,-1
36534029.377280824,-1
34734065.821415395,-1
33947259.36230584,-1
3309249.4087995808,-1
4997988.078784301,-1
33945644.48393924,-1
32396445.92559183,-1
32394760.48492285,-1
32394844.919420302,-1
32394746.18053647,-1
3308369.032153597,-1
180741.21068087366,1
4997404.476146686,-1
32394814.853825837,-1
32394762.684889838,-1
546152166.4417684,-1
661654026.1260418,-1
4996919.066171324,-1
31721318.23820853,-1
30371443.03289559,-1
29787102.368943222,-1
28041172.3207609,-1
27553638.818826947,-1
26544726.153699968,-1
26115958.81019313,-1
25214875.680331416,-1
24835744.50440156,-1
24026259.446094822,-1
23689459.72615641,-1
23687921.92211515,-1
3533755.2862257794,-1
23687887.665341534,-1
385271.5235438626,1
22956806.653850406,-1
22956749.57864331,-1
22956634.41883291,-1
22956634.880833965,-1
6058797.252692758,-1
3529719.455897045,-1
22956805.88416713,-1
22956619.387896378,-1
598580063.8745177,-1
661654084.8316131,-1
546152166.4417684,-1
661653995.7059138,-1
546152166.4417684,-1
661653995.7059138,-1
546152166.4417684,-1
661653995.7059138,-1
546152166.4417684,-1
661653995.7059138,-1
3526852.9004866234,-1
22657944.024726495,-1
21994456.852209326,-1
21725598.576823555,-1
20828194.41062196,-1
20595144.956869867,-1
20057450.01624504,-1
19847487.67723064,-1
19353107.66619414,-1
19163486.154469077,-1
18707448.001808643,-1
18535922.792994518,-1
18113968.887754466,-1
17958590.537703764,-1
17567126.8535197,-1
17426169.422775332,-1
17062032.311957985,-1
3686673.451615183,-1
2983122265.6513124,-1
2833583308.1818223,-1
2576011494.12328,-1
2463782363.4911046,-1
147401.43997834955,1
2266689202.0199156,-1
2266667683.5750494,-1
5248939.093424567,-1
145167.96633935682,1
1681605.1626092629,-1
2179368336.694303,-1
2023700441.2332373,-1
1953828423.2295532,-1
1827772709.4236517,-1
3712421.2511015628,-1
1318955.911377935,-1
238200.26410681743,1
1770598593.8809578,-1
1770577502.6599247,-1
1770576808.758194,-1
466476.6007370356,1
1326393.7784628747,-1
3598387.1129693817,-1
3211177.6514370656,-1
1618796352.089262,-1
1531291053.0718791,-1
1490976362.7474363,-1
1416425628.953274,-1
1381873185.3307307,-1
637013.0238795282,-1
903663.3596306649,1
1381852122.471079,-1
1317599280.016872,-1
1317574692.0856054,-1
1317578217.3547866,-1
1317574748.3945231,-1
639997.2609428876,-1
2239841.2095749197,-1
903372.4517075113,1
1317577524.9967458,-1
1317575039.6021829,-1
43205013654.853775,-1
56217818800.61964,-1
903215.4456521156,1
1287657741.3196728,-1
1231673251.632259,-1
1205478755.4851842,-1
1133150542.3242664,-1
1110948253.8087313,-1
1069028262.6976368,-1
1049252852.1385992,-1
1011784115.6655303,-1
994059764.7551589,-1
960368951.4423827,-1
944392565.0628798,-1
944371496.8697014,-1
187524.18286341627,-1
944370786.0509365,-1
682256.8044054293,-1
913913985.6014363,-1
913915081.1237239,-1
913911620.0448108,-1
913911970.6858218,-1
1892924.3618894904,1
194024.08678022446,-1
913915804.6861569,-1
913911674.2420235,-1
42193262060.78942,-1
56217817132.571,-1
43205013654.853775,-1
56217819031.38897,-1
43205013654.853775,-1
56217819031.38897,-1
43205013654.853775,-1
56217819031.38897,-1
43205013654.853775,-1
56217819031.38897,-1
200791.07784865506,-1
899462795.4232839,-1
871795820.1595002,-1
858622261.3823489,-1
821303033.1002736,-1
809606731.3639532,-1
787127723.3097175,-1
776384146.7584713,-1
755692625.9774599,-1
745790745.8443525,-1
726681010.5298165,-1
717525594.1418995,-1
699823002.2238404,-1
691333122.5937294,-1
674887813.6007788,-1
666993807.2544322,-1
651676514.2464099,-1
255153196.32065797,-1
242447511.40940377,-1
220429517.40423793,-1
210899476.90544763,-1
808863.0044195332,-1
194053477.59769562,-1
194049446.03896293,-1
302262.5341726048,-1
808289.3801678704,-1
41397.592910891,1
186647081.4148064,-1
173343486.4646984,-1
167425509.97925246,-1
156654052.5183082,-1
314910.7310152616,-1
81016.57987725396,1
1079147.942662421,-1
151819546.5120332,-1
